"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
1756,"Q9NVD7|PARVA_HUMAN","Alpha-parvin OS=Homo sapiens OX=9606 GN=PARVA PE=1 SV=1",6.60021979546177,7.66740988598793,3.46792980687963,0.00532131185715809,0.00798404156276642,-1.94066300525805
1757,"Q9Y305|ACOT9_HUMAN","Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2",8.16220412465332,7.03795430153344,8.49191210687261,3.76527697120647e-08,1.0376747558443e-07,7.87802198723525
1758,"P08779|K1C16_HUMAN","Keratin, type I cytoskeletal 16 OS=Homo sapiens OX=9606 GN=KRT16 PE=1 SV=4",0.401328701522021,6.68048983078398,0.229696780480456,0.821346221212569,0.82844719718847,-5.88536147098173
1759,"C4AMC7|WASH3_HUMAN","Putative WAS protein family homolog 3 OS=Homo sapiens OX=9606 GN=WASH3P PE=1 SV=2",2.007584889619,3.96064468401628,1.65759832089237,0.112619106643059,0.123563283150691,-4.66235456766688
1759,"Q6VEQ5|WASH2_HUMAN","WAS protein family homolog 2 OS=Homo sapiens OX=9606 GN=WASH2P PE=2 SV=2",2.007584889619,3.96064468401628,1.65759832089237,0.112619106643059,0.123563283150691,-4.66235456766688
1759,"A8K0Z3|WASH1_HUMAN","WASH complex subunit 1 OS=Homo sapiens OX=9606 GN=WASHC1 PE=1 SV=2",2.007584889619,3.96064468401628,1.65759832089237,0.112619106643059,0.123563283150691,-4.66235456766688
1759,"A8MWX3|WASH4_HUMAN","Putative WAS protein family homolog 4 OS=Homo sapiens OX=9606 GN=WASH4P PE=5 SV=1",2.007584889619,3.96064468401628,1.65759832089237,0.112619106643059,0.123563283150691,-4.66235456766688
1760,"Q13505|MTX1_HUMAN","Metaxin-1 OS=Homo sapiens OX=9606 GN=MTX1 PE=1 SV=3",6.93567173577097,6.42468810709227,5.13763401193162,4.65159605309003e-05,9.98280523596304e-05,2.03317711335316
1761,"P36405|ARL3_HUMAN","ADP-ribosylation factor-like protein 3 OS=Homo sapiens OX=9606 GN=ARL3 PE=1 SV=2",8.44082505882921,7.17726476862139,11.6278857045118,1.74243431279364e-10,5.90006341623175e-10,11.7160956907302
1761,"Q13795|ARFRP_HUMAN","ADP-ribosylation factor-related protein 1 OS=Homo sapiens OX=9606 GN=ARFRP1 PE=1 SV=1",7.73693810835591,6.82532129338474,9.44988790445853,6.44663622336987e-09,1.88598400151778e-08,9.2033488792082
1764,"O75340|PDCD6_HUMAN","Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1",8.77482408190423,7.3442642801589,5.41736974553531,0.00014006422239814,0.000279547566735531,1.16173444702903
1765,"P46778|RL21_HUMAN","60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2",1.67390796587288,14.1625690689733,2.60877551607709,0.0165931720316591,0.0232135582564998,-3.08316083474886
1766,"Q16762|THTR_HUMAN","Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4",11.1747486125304,8.54422654547198,22.9386507764883,4.25306491638163e-16,1.01075925481909e-14,18.150489811888
1767,"Q9Y316|MEMO1_HUMAN","Protein MEMO1 OS=Homo sapiens OX=9606 GN=MEMO1 PE=1 SV=1",7.59104786244661,8.08914295567126,5.43337686747835,0.000168304698063138,0.000331444034548891,1.0150741107357
1768,"O60739|EIF1B_HUMAN","Eukaryotic translation initiation factor 1b OS=Homo sapiens OX=9606 GN=EIF1B PE=1 SV=2",10.9659296470415,8.43981706272755,17.6451089507056,7.18670107902223e-14,5.04905094055394e-13,16.0900566381422
1768,"P41567|EIF1_HUMAN","Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1",10.9659296470415,8.43981706272755,17.6451089507056,7.18670107902223e-14,5.04905094055394e-13,16.0900566381422
1770,"O75886|STAM2_HUMAN","Signal transducing adapter molecule 2 OS=Homo sapiens OX=9606 GN=STAM2 PE=1 SV=1",6.03491583072253,5.97431015456805,4.46620917937379,0.000224267805723038,0.000433014569726026,0.66760179314304
1771,"Q8WYA6|CTBL1_HUMAN","Beta-catenin-like protein 1 OS=Homo sapiens OX=9606 GN=CTNNBL1 PE=1 SV=1",3.16038868303456,4.53704658072407,1.96565845119889,0.0630258900028496,0.0756861124488368,-4.19981067558804
1772,"Q15050|RRS1_HUMAN","Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2",9.45230605929818,7.68300526885587,11.7990558650724,1.34026884448631e-10,4.60717415292171e-10,11.8874336270329
1773,"P13984|T2FB_HUMAN","General transcription factor IIF subunit 2 OS=Homo sapiens OX=9606 GN=GTF2F2 PE=1 SV=2",7.04754058814234,6.48062253327795,5.25077237783018,3.57983010853496e-05,7.86214827031352e-05,2.25884346393548
1774,"P16949|STMN1_HUMAN","Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3",14.2203371985385,10.067020838476,26.5829621447749,2.27261101900608e-17,6.61903413275164e-15,19.0584527036084
1774,"Q93045|STMN2_HUMAN","Stathmin-2 OS=Homo sapiens OX=9606 GN=STMN2 PE=1 SV=3",13.5453068746786,9.72950567654606,27.0900881439282,1.55840780905569e-17,6.61903413275164e-15,19.1625030341264
1775,"Q9BQP7|MGME1_HUMAN","Mitochondrial genome maintenance exonuclease 1 OS=Homo sapiens OX=9606 GN=MGME1 PE=1 SV=1",7.8779837150788,6.89584409674618,8.76077362182572,2.26766090936658e-08,6.35407168927316e-08,8.26482765976116
1776,"P30043|BLVRB_HUMAN","Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3",-0.29112496073826,12.5710778346489,-0.413975263010374,0.68319003861578,0.692543878007044,-5.82835128574748
1777,"O94888|UBXN7_HUMAN","UBX domain-containing protein 7 OS=Homo sapiens OX=9606 GN=UBXN7 PE=1 SV=2",7.31736462506339,6.61553455173848,5.51415830248483,1.95465383976123e-05,4.49010577749447e-05,2.77798205821686
1778,"P20585|MSH3_HUMAN","DNA mismatch repair protein Msh3 OS=Homo sapiens OX=9606 GN=MSH3 PE=1 SV=4",6.16984930982925,6.04177689412141,4.56990226501982,0.000175613291528455,0.000344954679788037,0.880861308722553
1779,"Q4VC31|CCD58_HUMAN","Coiled-coil domain-containing protein 58 OS=Homo sapiens OX=9606 GN=CCDC58 PE=1 SV=1",5.96078329427335,5.93724388634346,3.75631624040719,0.00120038553642908,0.0021016299751032,-0.800357014058483
1780,"Q8IWS0|PHF6_HUMAN","PHD finger protein 6 OS=Homo sapiens OX=9606 GN=PHF6 PE=1 SV=1",8.00450634964965,6.95910541403161,8.89291521531949,1.77346483104846e-08,5.01309809070233e-08,8.45062790090118
1782,"P51151|RAB9A_HUMAN","Ras-related protein Rab-9A OS=Homo sapiens OX=9606 GN=RAB9A PE=1 SV=1",2.45305986322134,4.18338217081745,1.72479125177774,0.0996068619055072,0.112989516304126,-4.5662520301259
1783,"Q05048|CSTF1_HUMAN","Cleavage stimulation factor subunit 1 OS=Homo sapiens OX=9606 GN=CSTF1 PE=1 SV=1",2.39941371071626,4.15655909456491,1.70177188807412,0.103912065935398,0.116396663286277,-4.59949101730302
1784,"P28072|PSB6_HUMAN","Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4",9.13655823740843,7.525131357911,12.62635910024,3.9220744778876e-11,1.4832992868239e-10,12.6682976282624
1785,"P19404|NDUV2_HUMAN","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV2 PE=1 SV=2",8.68856306386317,7.30113377113837,10.2163183831177,1.70311139721301e-09,5.22885078091713e-09,10.1622236303986
1786,"Q15648|MED1_HUMAN","Mediator of RNA polymerase II transcription subunit 1 OS=Homo sapiens OX=9606 GN=MED1 PE=1 SV=4",2.23010443400678,4.07190445621017,1.6663108702035,0.110854402228136,0.122149241150064,-4.65005259793843
1787,"Q9UNH7|SNX6_HUMAN","Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1",5.37580864287965,5.64475656064661,3.38603721843372,0.0028578775228239,0.00457688371999668,-1.55954451388353
1788,"O00233|PSMD9_HUMAN","26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3",9.03522994682569,7.47446721261963,14.2558938125334,4.15305031789946e-12,1.84420342836366e-11,14.0009867476992
1789,"P13073|COX41_HUMAN","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1",10.5247828839442,8.21924368117889,18.4699626075366,2.96944384474185e-14,2.41698917595267e-13,16.4904605357376
1790,"O15372|EIF3H_HUMAN","Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1",-0.901507575267123,12.3983122938419,-0.550040078677689,0.592380889892808,0.6025538774339,-5.76131203485532
1791,"Q8IWZ8|SUGP1_HUMAN","SURP and G-patch domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SUGP1 PE=1 SV=2",6.36549024005996,6.13959735923676,4.63837893177854,0.000149460121744208,0.000296761974582363,1.02131539808683
1794,"O00487|PSDE_HUMAN","26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1",11.0775544913099,8.49562948486171,21.6534531994277,1.32657211379144e-15,2.14592547819204e-14,17.7473109159948
1795,"Q13404|UB2V1_HUMAN","Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2",8.97302328918752,7.44336388380054,11.4200962945321,2.40548932298581e-10,7.98373611508221e-10,11.5033712527417
1796,"Q8NFD5|ARI1B_HUMAN","AT-rich interactive domain-containing protein 1B OS=Homo sapiens OX=9606 GN=ARID1B PE=1 SV=2",4.99353944309294,5.45362196075325,3.24719679017622,0.00394258379184659,0.00609841205247464,-1.8404140493765
1797,"Q7Z3K3|POGZ_HUMAN","Pogo transposable element with ZNF domain OS=Homo sapiens OX=9606 GN=POGZ PE=1 SV=2",6.7620172646801,6.33786087154684,6.10088888766326,5.21403173704446e-06,1.30350793426111e-05,3.89913520152844
1798,"P61163|ACTZ_HUMAN","Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1",10.4744990707024,8.19410177455801,17.4140714216196,9.26595021913481e-14,6.25749876895513e-13,15.9713370379679
1799,"Q9H9Y6|RPA2_HUMAN","DNA-directed RNA polymerase I subunit RPA2 OS=Homo sapiens OX=9606 GN=POLR1B PE=1 SV=2",5.20436758552964,5.5590360319716,3.97723097505765,0.000712621317612282,0.00128625976221626,-0.343523685227486
1800,"P55081|MFAP1_HUMAN","Microfibrillar-associated protein 1 OS=Homo sapiens OX=9606 GN=MFAP1 PE=1 SV=2",8.0412208916049,6.97746268500923,7.96290567629327,1.04974402710032e-07,2.82623391911623e-07,7.08188946832048
1801,"P39019|RS19_HUMAN","40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2",12.3855800886095,9.14964228351154,23.1728566207451,3.47892655287811e-16,9.17388166341146e-15,18.2186655156472
1802,"Q13144|EI2BE_HUMAN","Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens OX=9606 GN=EIF2B5 PE=1 SV=3",7.9469452966239,6.93032488751873,9.30624814877689,8.33824894153071e-09,2.42281195659572e-08,9.01385915734927
1803,"O75376|NCOR1_HUMAN","Nuclear receptor corepressor 1 OS=Homo sapiens OX=9606 GN=NCOR1 PE=1 SV=2",3.75897874885971,4.83634161363664,2.46898873230645,0.0224402413914758,0.0301974587057608,-3.34014887159582
1804,"O14561|ACPM_HUMAN","Acyl carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAB1 PE=1 SV=3",10.0204571320478,7.96708080523069,5.3400195840652,0.000257220079421053,0.000490003614928776,0.672376189974819
1805,"Q9NRN7|ADPPT_HUMAN","L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Homo sapiens OX=9606 GN=AASDHPPT PE=1 SV=2",7.12986414456596,6.52178431148976,5.47786587183738,2.12375784493597e-05,4.82957336267188e-05,2.70699238734703
1806,"Q99747|SNAG_HUMAN","Gamma-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPG PE=1 SV=1",7.64759910835778,6.78065179338567,5.87427815221739,8.64591630503392e-06,2.11747950218706e-05,3.47225223674847
1807,"Q9Y6N5|SQOR_HUMAN","Sulfide:quinone oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=SQOR PE=1 SV=1",6.80170448991163,6.3577044841626,5.01423488772411,6.19707306017606e-05,0.000130020333960097,1.78537220418648
1808,"P11766|ADHX_HUMAN","Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4",7.08504633766978,6.49937540804167,5.27760886447084,3.36477121598681e-05,7.43649206747945e-05,2.31214531603386
1809,"Q9Y244|POMP_HUMAN","Proteasome maturation protein OS=Homo sapiens OX=9606 GN=POMP PE=1 SV=1",4.0841726457666,4.99893856209008,2.54702298424165,0.0189734049785016,0.0261257543516564,-3.19751971944718
1810,"Q96BP3|PPWD1_HUMAN","Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 PE=1 SV=1",5.32770444576581,5.62070446208969,3.49853474554544,0.00219847779980531,0.0036514838348794,-1.33019294512522
1811,"P61086|UBE2K_HUMAN","Ubiquitin-conjugating enzyme E2 K OS=Homo sapiens OX=9606 GN=UBE2K PE=1 SV=3",7.18438672782379,9.78443349085765,3.36038836775358,0.00665708592442235,0.00979357310241729,-2.13017153295519
1812,"Q9BWE0|REPI1_HUMAN","Replication initiator 1 OS=Homo sapiens OX=9606 GN=REPIN1 PE=1 SV=1",8.65680701658124,7.28525574749741,12.1199821170385,8.25759118668801e-11,2.93700555612547e-10,12.1994522807199
1813,"Q9NUJ1|ABHDA_HUMAN","Mycophenolic acid acyl-glucuronide esterase, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1",8.7056089176015,7.30965669800753,11.2005827240818,3.39797603149968e-10,1.10491619267515e-09,11.2728705398291
1814,"Q6NXG1|ESRP1_HUMAN","Epithelial splicing regulatory protein 1 OS=Homo sapiens OX=9606 GN=ESRP1 PE=1 SV=2",8.67419819328431,7.29395133584894,10.3314054786899,1.40280860791619e-09,4.33800252247175e-09,10.2988747686547
1815,"Q9BWU0|NADAP_HUMAN","Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1",3.74367707180381,4.82869077510869,2.64348773544286,0.0153817428252198,0.0216051477114543,-3.01832932289245
1816,"P41236|IPP2_HUMAN","Protein phosphatase inhibitor 2 OS=Homo sapiens OX=9606 GN=PPP1R2 PE=1 SV=2",9.71198822875299,7.81284635358328,16.1055210274503,4.14227328572125e-13,2.2493303455609e-12,15.2388292531802
1816,"Q6NXS1|IPP2B_HUMAN","Protein phosphatase inhibitor 2 family member B OS=Homo sapiens OX=9606 GN=PPP1R2B PE=1 SV=2",9.1952635755152,7.55448402696438,14.8149066511534,2.01744877277734e-12,9.58910836443553e-12,14.4030360367938
1816,"Q96PQ5|IPP2L_HUMAN","Putative protein phosphatase inhibitor 2-like protein 1 OS=Homo sapiens OX=9606 GN=PPP1R2P1 PE=5 SV=1",8.16713606459987,7.04042027150672,11.3484620947414,2.69105730170252e-10,8.84122245987189e-10,11.4288109664733
1817,"P17706|PTN2_HUMAN","Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=2",4.93139010654623,5.4225472924799,3.1637685564117,0.00477759252661399,0.00722456057638015,-2.00779107483366
1818,"O76071|CIAO1_HUMAN","Probable cytosolic iron-sulfur protein assembly protein CIAO1 OS=Homo sapiens OX=9606 GN=CIAO1 PE=1 SV=1",1.76225225465447,3.83797836653402,1.52819865793342,0.141742164966231,0.150332599206608,-4.83928960446014
1819,"Q13823|NOG2_HUMAN","Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1",5.94524729461659,5.92947588651508,3.66132492755751,0.00150105556106807,0.00259528797275614,-0.99615352350177
1820,"P19623|SPEE_HUMAN","Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1",10.1382042063496,8.02595434238161,19.1358418309351,1.49206901691784e-14,1.34530813000789e-13,16.788858907502
1821,"Q9H6R4|NOL6_HUMAN","Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2",6.66322425435479,6.28846436638418,4.95688620496205,7.08371553359283e-05,0.000146941297437136,1.66964963653696
1822,"Q9NRG9|AAAS_HUMAN","Aladin OS=Homo sapiens OX=9606 GN=AAAS PE=1 SV=1",4.22533383128761,5.06951915485059,2.58185484279629,0.0175940244333256,0.0244980087046305,-3.13317137703129
1824,"O60333|KIF1B_HUMAN","Kinesin-like protein KIF1B OS=Homo sapiens OX=9606 GN=KIF1B PE=1 SV=5",3.71378030618158,4.81374239229757,2.44858325667893,0.0234398327901326,0.0313344986951426,-3.37708264633574
1824,"O43896|KIF1C_HUMAN","Kinesin-like protein KIF1C OS=Homo sapiens OX=9606 GN=KIF1C PE=1 SV=3",2.14607969113193,4.02989208477274,1.71255864820293,0.101875269129522,0.114834124293456,-4.58395594346043
1825,"Q9Y6C9|MTCH2_HUMAN","Mitochondrial carrier homolog 2 OS=Homo sapiens OX=9606 GN=MTCH2 PE=1 SV=1",9.39883561911452,7.65627004876404,13.5048550908405,1.13760972404654e-11,4.67927076664442e-11,13.4181961032111
1826,"Q07812|BAX_HUMAN","Apoptosis regulator BAX OS=Homo sapiens OX=9606 GN=BAX PE=1 SV=1",9.32756515951797,7.62063481896577,15.4073305444628,9.61898390966232e-13,4.88563166915566e-12,14.8019075514556
1827,"O75131|CPNE3_HUMAN","Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1",5.73697139292004,8.58797713440495,3.08444240246614,0.0107286795673551,0.0152869786581484,-2.55364902952516
1828,"Q96T37|RBM15_HUMAN","RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=2",3.05141486302325,4.48255967071841,1.94038593250242,0.0662075646440367,0.0791366419992367,-4.23978418360625
1829,"Q6UXN9|WDR82_HUMAN","WD repeat-containing protein 82 OS=Homo sapiens OX=9606 GN=WDR82 PE=1 SV=1",8.75608777616354,7.33489612728855,12.8158688918409,2.98611681183312e-11,1.14850646608966e-10,12.8366791908769
1830,"Q9NP92|RT30_HUMAN","39S ribosomal protein S30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS30 PE=1 SV=2",5.5066566187802,5.71018054859688,3.51413234578965,0.00211974939869378,0.00353860107045467,-1.29828761588397
1831,"Q49A26|GLYR1_HUMAN","Putative oxidoreductase GLYR1 OS=Homo sapiens OX=9606 GN=GLYR1 PE=1 SV=4",7.96743623128054,6.94057035484705,9.44501642722076,6.50286704232542e-09,1.90098998579748e-08,9.19697428988593
1832,"O94905|ERLN2_HUMAN","Erlin-2 OS=Homo sapiens OX=9606 GN=ERLIN2 PE=1 SV=1",8.06809839870507,6.99090143855932,10.1658037898067,1.85535413713673e-09,5.66913764125112e-09,10.1016544802773
1833,"Q14573|ITPR3_HUMAN","Inositol 1,4,5-trisphosphate receptor type 3 OS=Homo sapiens OX=9606 GN=ITPR3 PE=1 SV=2",4.91106720010817,5.41238583926087,3.21508518620645,0.00424565045057768,0.00651484824022482,-1.90497255306408
1834,"Q8IX01|SUGP2_HUMAN","SURP and G-patch domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SUGP2 PE=1 SV=2",2.10679802225359,4.01025125033358,1.60944761694835,0.122805876914955,0.132772430812293,-4.72946996496579
1835,"Q9H2U2|IPYR2_HUMAN","Inorganic pyrophosphatase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PPA2 PE=1 SV=2",8.87714503988671,7.39542475915014,10.3869211061922,1.27818285145656e-09,3.9621610129692e-09,10.3641302763202
1836,"P51784|UBP11_HUMAN","Ubiquitin carboxyl-terminal hydrolase 11 OS=Homo sapiens OX=9606 GN=USP11 PE=1 SV=3",3.61846960255541,4.76608704048449,2.41485468082753,0.0251834806489864,0.0332270049686764,-3.4377888808372
1838,"Q9UL15|BAG5_HUMAN","BAG family molecular chaperone regulator 5 OS=Homo sapiens OX=9606 GN=BAG5 PE=1 SV=1",9.0455903699285,7.47964742417103,13.2701489581199,1.57327902719954e-11,6.28242257464648e-11,13.2253528754015
1839,"O43592|XPOT_HUMAN","Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2",7.04188016751765,6.47779232296561,5.37618569665599,2.68144567712288e-05,6.00556478005996e-05,2.50716019565836
1840,"Q9UHV9|PFD2_HUMAN","Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1",11.3614284343415,8.63756645637755,23.1204033532081,3.63844680654149e-16,9.25561271318975e-15,18.2035304332319
1841,"Q9NYK5|RM39_HUMAN","39S ribosomal protein L39, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL39 PE=1 SV=3",8.72525520562227,7.31947984201792,10.9718232094019,4.89628357987182e-10,1.56567207495901e-09,11.0261819049194
1842,"P51572|BAP31_HUMAN","B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3",9.39446708744418,7.65408578292887,9.28301064099615,5.03564936345638e-08,1.38184248391355e-07,7.43273009263194
1843,"P20340|RAB6A_HUMAN","Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3",7.17755465609108,10.3519518286301,4.35715244936603,0.00100998368186673,0.00179108114932608,-0.505052439939067
1843,"Q9NRW1|RAB6B_HUMAN","Ras-related protein Rab-6B OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=1",5.67316511316852,9.59975705716882,3.25971082146256,0.00774358570221103,0.011254362005856,-2.26993876972744
1844,"O00461|GOLI4_HUMAN","Golgi integral membrane protein 4 OS=Homo sapiens OX=9606 GN=GOLIM4 PE=1 SV=1",4.90437586025634,5.40904016933495,3.16847780533028,0.00472619609121406,0.00716090316850615,-1.99837423472752
1845,"P82663|RT25_HUMAN","28S ribosomal protein S25, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS25 PE=1 SV=1",7.68429617860766,6.79900032851061,9.21201750988239,9.88504914177284e-09,2.85074450905059e-08,8.88781774535789
1848,"P53701|CCHL_HUMAN","Cytochrome c-type heme lyase OS=Homo sapiens OX=9606 GN=HCCS PE=1 SV=1",5.63600095161733,5.77485271501545,3.62194389433229,0.00164652782919859,0.00282366687858111,-1.07715708285163
1849,"Q14232|EI2BA_HUMAN","Translation initiation factor eIF-2B subunit alpha OS=Homo sapiens OX=9606 GN=EIF2B1 PE=1 SV=1",3.15502808934651,4.53436628388004,2.30276954439736,0.0318798444136214,0.040254969167741,-3.63631929946999
1850,"O75934|SPF27_HUMAN","Pre-mRNA-splicing factor SPF27 OS=Homo sapiens OX=9606 GN=BCAS2 PE=1 SV=1",10.3640626748322,8.13888357662288,18.1835182836024,4.01993154543577e-14,3.13929745434639e-13,16.3554303513711
1851,"Q96EY8|MMAB_HUMAN","Corrinoid adenosyltransferase OS=Homo sapiens OX=9606 GN=MMAB PE=1 SV=1",8.49926326732652,7.20648387287005,12.1054249869738,8.43920754291035e-11,2.99455751522625e-10,12.1855545533303
1852,"P06280|AGAL_HUMAN","Alpha-galactosidase A OS=Homo sapiens OX=9606 GN=GLA PE=1 SV=1",-0.311364286593864,14.7309377843706,-0.438891305996187,0.665329807369148,0.674616739102244,-5.81810679350537
1853,"O95456|PSMG1_HUMAN","Proteasome assembly chaperone 1 OS=Homo sapiens OX=9606 GN=PSMG1 PE=1 SV=1",6.32903071956843,6.121367598991,3.9368798807475,0.000783927061094808,0.00140901922745799,-0.427063678278479
1854,"Q9HDC9|APMAP_HUMAN","Adipocyte plasma membrane-associated protein OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=2",10.9033115366639,8.40850800753871,18.5137762746345,2.83605797734494e-14,2.31822148891253e-13,16.5107513109294
